sequence,timestamp_sec,timestamp_nsec,uniqueID,pixels_u,pixels_v,x,y,z
458,47,487743488,29300,669.4174805,269.5173645,150.7755745,187.553141,-2.359655737
458,47,487743488,29302,762.05896,201.332489,145.9898755,194.472986,-1.392565544
458,47,487743488,29339,839.2823486,222.431839,147.4390679,196.1450588,-2.001617711
458,47,487743488,29340,462.8641052,159.9321136,121.950667,193.8089927,0.281507107
458,47,487743488,29309,753.7034912,295.1381836,153.8488861,186.9468078,-2.347943284
459,47,591506432,29472,439.506134,68.82261658,118.8902974,193.74288,5.62049555
459,47,591506432,29474,373.4150696,135.9842834,136.4938415,185.7286713,0.670260652
459,47,591506432,29446,313.9229126,183.6329651,140.3281003,183.2553897,-0.815946076
459,47,591506432,29450,942.6625366,233.2405396,152.8822892,192.3026332,-1.714099079
459,47,591506432,29423,402.3028564,174.5386353,132.2397922,187.8147712,-0.644080563
459,47,591506432,29431,435.6905212,237.7580109,150.3393168,183.4268385,-1.528648788
459,47,591506432,29455,981.7242432,89.41409302,152.9824577,193.3606437,0.951482461
460,47,695094272,29552,751.4880371,261.4938354,150.0582382,189.8725367,-2.363726803
460,47,695094272,29506,674.4816284,99.61906433,80.70446298,239.334955,8.459146757
460,47,695094272,29541,797.8079224,79.88519287,141.3794528,200.1128542,2.557489781
460,47,695094272,29545,622.3378296,203.5823059,126.4186538,201.9097986,-2.642945522
460,47,695094272,29547,745.8359985,170.2962646,145.0705423,194.2638599,-0.697318096
460,47,695094272,29520,528.5046387,205.1527405,139.2903581,190.1988851,-1.755766009
460,47,695094272,29558,962.6873779,265.8692017,154.7038259,189.3481833,-1.886135078
460,47,695094272,29495,835.2885742,21.34571266,145.6701417,197.224646,3.653731743
460,47,695094272,29528,1001.666138,156.6663666,152.9435271,193.2640131,-0.434241756
460,47,695094272,29562,990.6138916,311.4281921,155.8313728,188.0904877,-2.158184683
462,47,902329088,29576,928.6401367,254.0954437,151.0667178,192.5390951,-2.114160947
462,47,902329088,29564,972.2830811,243.9789581,152.2038507,191.9934388,-1.792367694
462,47,902329088,29611,441.9888,304.6409302,150.1684836,184.199475,-2.229356226
462,47,902329088,29612,799.0894165,239.2976379,147.5051743,193.1145083,-2.163617132
462,47,902329088,29583,754.928772,96.33735657,144.3181693,194.7501343,1.35309173
462,47,902329088,29594,236.0480499,30.48876381,141.1511023,182.5961768,2.539690746
462,47,902329088,29563,810.8043213,123.605278,141.9806913,199.3830053,0.826193361
462,47,902329088,29596,959.4299927,305.4413452,153.9902607,188.8840813,-2.140592919
462,47,902329088,29566,1082.194946,249.3427887,154.0981718,191.3821456,-1.60708607
462,47,902329088,29567,879.8948975,190.6045227,146.6304605,196.9065022,-1.21792014
464,48,109684992,29633,838.8790283,356.8955078,152.5853157,187.6621859,-2.358533624
464,48,109684992,29641,478.5438232,187.8361053,112.9668619,199.0567927,-1.545828402
464,48,109684992,29613,1052.660278,224.8950043,151.1077265,194.2643319,-1.526813915
464,48,109684992,29623,1013.104797,80.41884613,150.1287311,194.8777623,0.923257112
464,48,109684992,29659,457.2976685,52.88319778,120.4333122,195.1513151,5.815448518
464,48,109684992,29631,698.9208374,75.42966461,100.7980068,226.7745901,8.807996974
466,48,316913664,29701,255.9845581,38.29520416,138.0180117,184.7030941,2.338602895
466,48,316913664,29736,747.6756592,61.09004974,127.8353956,208.049842,4.474247962
466,48,316913664,29737,418.9920959,311.6491089,147.8021588,185.4342837,-2.186377933
466,48,316913664,29679,646.704895,176.2125549,126.5847501,202.7168181,-1.255001631
466,48,316913664,29680,775.2129517,265.7695923,146.2466027,192.2712365,-2.465095478
466,48,316913664,29715,511.8117981,102.8243332,94.05539981,209.4796372,5.189921124
466,48,316913664,29684,754.9699097,127.388588,139.767874,197.7111998,0.38966785
466,48,316913664,29685,705.2588501,173.1997375,131.8371843,202.0429549,-1.057474463
466,48,316913664,29686,872.2510986,177.1378784,143.7162144,197.9749425,-1.070544245
466,48,316913664,29689,349.3520203,32.71393204,132.2789461,187.7947851,3.639125904
467,48,420530432,29792,884.2421875,132.9953308,142.3690409,199.4909899,-0.040714959
467,48,420530432,29793,1000.642334,72.25375366,147.3622251,196.3870685,0.833652251
467,48,420530432,29799,818.461731,194.4408264,145.3807144,193.8615311,-1.317224769
467,48,420530432,29767,479.1372681,96.14628601,101.9096772,203.4085821,4.657179941
467,48,420530432,29774,87.05763245,194.5002441,143.068098,182.5030866,-0.898460561
467,48,420530432,29780,442.0678406,215.9919891,139.7646376,188.4162992,-1.706430079
467,48,420530432,29814,395.1774902,180.6340637,126.8953008,190.6081709,-1.170488121
467,48,420530432,29812,342.8089905,122.8158264,132.0391418,187.8173561,0.739423902
468,48,524143616,29890,796.1402588,24.80674362,141.2542207,197.1177326,2.612945828
468,48,524143616,29923,216.6093292,102.1492386,137.6866157,184.6654448,0.775480406
468,48,524143616,29924,811.3757935,216.6342316,146.4629017,192.1482307,-1.516674011
468,48,524143616,29905,797.6755981,167.8020172,141.2465659,197.097757,-0.901333555
468,48,524143616,29831,732.2330322,132.1828308,129.7096726,204.7461647,0.510070674
468,48,524143616,29841,739.8770142,227.5894012,146.1482534,191.0229667,-1.62573993
468,48,524143616,29843,803.8493652,79.86943817,141.1008492,197.5006307,1.296139532
468,48,524143616,29912,427.343811,106.8652496,120.7670771,193.8749288,2.13613702
468,48,524143616,29851,376.6326599,36.77985764,121.034165,191.6293469,5.272915971
468,48,524143616,29853,976.4945679,186.5235138,146.7697399,195.7446889,-1.206156227
470,48,731400704,29964,463.7198486,224.6465607,140.3044059,189.1317182,-1.647779007
470,48,731400704,29937,688.0166626,164.3962402,100.5971647,223.1339194,-0.774264748
470,48,731400704,29944,732.9483643,88.82541656,119.7539985,212.5664334,3.588497564
470,48,731400704,29946,922.5182495,285.2078552,146.4670292,193.3840589,-2.345592182
470,48,731400704,29948,846.9812012,38.06188202,141.6629555,197.4332743,1.990097284
470,48,731400704,29982,71.92282104,148.1454315,139.877082,183.4880085,-0.212771715
471,48,835355392,30033,237.1617889,160.1831818,135.4247673,186.1725983,-0.367446058
471,48,835355392,30039,390.3714905,141.3886871,124.224038,191.8263524,0.425988747
471,48,835355392,30003,1030.015503,181.3480377,145.741332,196.1545983,-1.038897054
471,48,835355392,30029,687.5665283,213.824707,137.6125042,195.8369645,-1.893893255
471,48,835355392,30031,1088.73877,235.733551,146.5286389,196.2309806,-1.782685156
472,48,938731008,30048,1033.563965,69.38458252,144.0691947,198.2916627,0.816849149
472,48,938731008,30088,475.7671204,34.92170715,102.1144655,203.3182808,8.838556457
472,48,938731008,30121,858.7740479,117.2513351,141.4633572,196.9955898,0.171131707
472,48,938731008,30090,529.4667358,211.3701324,134.6919411,192.9954139,-1.75745105
472,48,938731008,30125,66.31412506,93.26311493,137.9417513,184.1916276,0.586909399
472,48,938731008,30095,114.6141357,174.9340668,137.7582774,184.762406,-0.631513482
472,48,938731008,30140,794.5210571,214.8401031,145.8409672,191.0250404,-1.195977978
472,48,938731008,30077,458.4139099,147.1325989,115.9885922,197.2854217,0.437113071
472,48,938731008,30078,438.9405518,176.8570862,118.7095633,195.4439052,-0.960986236
473,49,42592768,30179,546.9044189,165.4690857,91.86333126,213.2997881,-0.477896204
473,49,42592768,30151,935.9829102,37.21616364,140.7146876,199.7241706,1.863201932
473,49,42592768,30152,780.5180054,160.146286,130.6822526,204.7433744,-0.533979879
473,49,42592768,30163,854.7033081,143.5954132,141.0012145,196.921101,-0.318054793
473,49,42592768,30162,908.5350952,161.3055573,141.8432248,197.329998,-0.675639076
473,49,42592768,30147,477.598053,195.3439484,138.4999702,190.4569444,-1.118982139
473,49,42592768,30196,269.0036621,37.86572266,132.3847718,187.7500631,2.390393662
473,49,42592768,30165,797.0046387,129.4158936,132.1426732,204.1155486,0.511689131
474,49,146089984,30228,802.4266357,197.421402,141.5023441,194.7288246,-1.158555632
474,49,146089984,30239,109.0419998,81.65645599,136.2724289,185.529582,0.757286683
475,49,249830400,30315,748.5740967,212.3640137,140.6654435,194.1475386,-1.313553416
475,49,249830400,30311,359.9366455,243.4784698,140.2076685,188.7233817,-1.488496617
475,49,249830400,30281,781.0548096,67.22781372,126.5314759,208.0811665,3.501819424
475,49,249830400,30283,558.4961548,221.7594147,122.4921995,199.7856463,-2.713489894
475,49,249830400,30284,767.3069458,35.69547272,112.4002244,220.1300652,8.261568393
475,49,249830400,30285,883.4273071,28.44820595,140.6727802,197.0725975,1.637836347
475,49,249830400,30318,288.6066895,203.4170685,129.1586003,189.0238903,-1.384523479
475,49,249830400,30257,947.3343506,76.50222778,141.0370656,198.2263464,0.848179424
475,49,249830400,30258,741.6442261,120.494751,107.7055242,221.8246491,2.915090155
475,49,249830400,30265,867.5019531,62.84049988,140.293287,197.1259377,1.118477058
475,49,249830400,30303,361.8119812,41.1427536,120.4016189,192.5793969,4.373200006
475,49,249830400,30299,434.4988098,104.2794952,118.8670131,195.7785998,2.208354389
475,49,249830400,30300,462.6406555,3.089124203,98.25690748,203.9998922,11.67534837
475,49,249830400,30270,733.7041626,151.5603333,117.8824604,212.6555277,0.273050029
475,49,249830400,30271,480.3918762,168.4541168,102.2106504,203.6930731,-0.394597293
476,49,353848320,30380,290.3153076,152.4875641,129.5950604,189.4221559,-0.158086619
476,49,353848320,30372,700.9140015,122.1617584,101.6507765,222.5612062,3.16201212
476,49,353848320,30383,739.69104,275.3680115,140.7026215,193.7401831,-2.076886231
477,49,457610496,30400,692.8458862,217.6572876,130.1763175,200.6468669,-2.085319815
477,49,457610496,30401,457.7528076,241.6321716,137.4465303,191.14395,-1.649458878
477,49,457610496,30435,401.7193604,242.6235046,140.219986,189.6936628,-1.364505626
477,49,457610496,30405,900.7469482,132.8636627,139.8934994,197.4518123,-0.127934623
477,49,457610496,30438,986.6011963,137.6281128,141.136818,197.7119683,-0.282716859
477,49,457610496,30407,844.1240845,47.83033371,128.5330715,208.8174634,3.771689145
477,49,457610496,30472,214.759079,17.41978836,131.7379496,188.3210531,2.30772796
477,49,457610496,30412,884.1398315,82.03020477,139.4284641,197.6466161,0.713337616
477,49,457610496,30446,817.7721558,217.3641205,140.0954341,195.4704105,-1.354058886
477,49,457610496,30448,430.5246887,37.49085236,116.7923282,196.7266451,5.108366504
477,49,457610496,30449,923.0119629,201.7002411,140.8464388,196.6968709,-1.157471205
477,49,457610496,30453,638.6520386,165.3569946,51.52603436,248.2921337,0.202502952
478,49,560951808,30501,853.2874146,169.3538208,129.9480693,207.3205633,-0.690565348
478,49,560951808,30538,783.7805786,263.7989502,140.9111107,193.7903719,-1.691900294
478,49,560951808,30509,528.9416504,203.1424713,112.6610462,203.1859695,-2.272670927
478,49,560951808,30483,281.7985535,39.74371338,119.89885,191.0115777,3.89829296
478,49,560951808,30484,282.8738403,79.96389008,119.818768,191.0310157,2.565079718
478,49,560951808,30516,809.1019897,311.6053467,141.3434057,193.7006725,-2.123110694
479,49,664692224,30593,740.4555664,298.634552,138.7432261,194.8507385,-2.358868708
479,49,664692224,30562,913.5637207,141.8601685,139.5893947,197.1070125,-0.368988636
479,49,664692224,30596,877.0682373,263.5616455,141.4467046,194.1317466,-1.579220617
479,49,664692224,30567,913.9619751,105.9858932,139.8349997,196.7978174,0.074665398
479,49,664692224,30571,304.8239441,175.4353027,125.4014232,191.3623204,-0.653093697
479,49,664692224,30577,431.1231079,72.80267334,114.4218438,197.9845226,3.737375498
479,49,664692224,30547,1004.014404,54.1880455,140.1688419,198.2081095,0.779285704
479,49,664692224,30583,1048.682373,205.1911316,141.4159282,196.9496177,-1.152669849
480,49,768336896,30664,415.5389099,309.7471924,138.0079479,191.1255463,-2.076848464
480,49,768336896,30642,778.1149902,148.7282257,129.5361475,203.9782754,-0.172327497
480,49,768336896,30611,729.6315308,195.4709625,126.3165615,204.8187375,-1.620568536
480,49,768336896,30644,66.62561035,115.0546799,132.5417263,187.7346241,0.184406314
480,49,768336896,30648,404.8475342,178.6276703,117.9320836,196.174786,-0.899848281
480,49,768336896,30653,252.5367584,149.0895538,126.4682161,190.4849136,-0.089669706
481,49,872030976,30719,634.838562,161.5493927,51.49473696,242.7265896,0.099454799
481,49,872030976,30748,439.8983154,273.1240234,134.9764461,190.7682667,-2.067376996
481,49,872030976,30733,66.79666138,77.311203,131.315928,186.4001039,0.704457888
481,49,872030976,30686,1017.806885,71.35293579,139.6410937,195.5321987,0.163205939
481,49,872030976,30727,828.368103,285.4896545,140.1868881,192.3121129,-1.66946199
482,49,975755264,30826,293.0059814,154.339798,123.388516,190.3977288,-0.230243977
482,49,975755264,30783,822.9082031,186.7105865,131.6687967,200.4749821,-1.292276818
482,49,975755264,30772,644.1295776,210.7320709,122.0628551,201.6487863,-2.272389885
482,49,975755264,30814,419.6544495,103.2337189,112.3652213,196.3926219,2.236192073
482,49,975755264,30831,379.8152466,120.8072433,118.04559,193.6121399,1.058490207
483,50,79370752,30916,724.0738525,259.1642456,130.9744975,198.1316903,-2.655509953
483,50,79370752,30858,424.8959045,194.4322357,119.4935333,194.9032564,-1.437563022
483,50,79370752,30893,418.2049255,233.1781006,131.6804431,191.77594,-1.663631902
483,50,79370752,30929,792.47052,312.9801331,138.0094143,193.4278959,-2.047861985
483,50,79370752,30868,980.3148804,152.1819153,129.4704261,208.6237074,-0.519583237
483,50,79370752,30870,159.6662903,77.31947327,118.9088879,187.7698442,2.10486779
483,50,79370752,30871,986.253418,118.3541031,129.5203274,208.8542275,0.419134664
483,50,79370752,30936,372.7265625,43.61434937,117.2145756,193.9091179,3.707322257
483,50,79370752,30873,979.6141968,55.09579086,129.3733645,208.7887634,2.313499566
483,50,79370752,30879,506.0270386,63.2439003,89.66511401,209.0958237,7.635326041
484,50,183132416,30981,307.5171204,208.5365448,126.6437912,191.0701307,-1.369625231
484,50,183132416,31047,470.8322144,227.1777802,120.7867965,196.2670299,-2.430490088
484,50,183132416,30955,757.156311,108.4680939,112.3911395,214.660533,2.284019103
484,50,183132416,31026,196.2807312,146.6949615,125.5373383,189.1837713,-0.143071613
484,50,183132416,30994,683.140686,217.7439117,128.9098748,198.5033592,-1.870777542
484,50,183132416,30972,881.8201294,199.9273224,132.3071381,200.7814386,-1.495863318
484,50,183132416,30973,773.2752075,238.7581482,129.0059946,200.9614113,-2.481544287
484,50,183132416,31038,280.0660706,125.1339188,121.3292887,191.0417069,0.585320738
484,50,183132416,31013,365.1013489,273.7073975,134.6268089,190.7875797,-1.737356751
485,50,286730240,31072,835.989563,61.41132736,124.8519925,207.0946627,2.415015958
485,50,286730240,31079,847.0306396,145.3564301,129.5130293,202.5224599,-0.377035552
485,50,286730240,31113,223.5368347,117.0403748,122.8870238,190.110076,0.634207467
485,50,286730240,31052,438.2846985,170.2121735,100.0631144,201.2611065,-0.538535939
485,50,286730240,31057,804.6309814,107.4684143,128.6381497,202.0991784,0.533375532
485,50,286730240,31061,968.5689087,176.7269745,130.5432005,205.3315849,-1.204563897
485,50,286730240,31096,808.7963257,214.0334473,127.3836287,203.3754728,-2.108737524
485,50,286730240,31067,134.2133789,98.63206482,118.7181007,188.1147897,1.419714177
485,50,286730240,31070,418.86026,141.085083,99.36197166,200.3457221,1.119366998
486,50,390364928,31139,815.6530151,70.27433777,123.0916061,207.6729157,2.147133204
486,50,390364928,31141,856.227417,247.2230377,131.9081616,199.7354339,-2.265645088
486,50,390364928,31196,422.2888489,45.87176514,98.89407984,201.144396,6.598868641
486,50,390364928,31178,832.729248,293.3968201,133.5861156,197.4465212,-2.567672196
486,50,390364928,31181,444.8208923,277.1621704,128.1834703,193.7522492,-2.626516969
486,50,390364928,31150,895.0100708,249.7411041,132.1768802,200.3507321,-2.345880247
486,50,390364928,31184,484.7885437,147.7193756,98.78876802,204.6485879,0.557727335
486,50,390364928,31154,777.8567505,166.5069885,120.3069133,208.4344896,-0.995471611
486,50,390364928,31156,934.9981079,231.3938599,132.5594477,200.8734606,-2.046921582
486,50,390364928,31126,1078.88855,139.7533722,129.6302104,210.629536,-0.439470312
486,50,390364928,31164,51.59299088,82.22064209,117.8627113,186.7788217,1.761004314
487,50,494103808,31232,766.7781372,227.7369232,128.3206179,200.7053641,-2.232128921
487,50,494103808,31265,871.0933228,214.2189484,131.2699005,200.3814604,-1.789797562
487,50,494103808,31267,256.2230225,176.7319946,120.9444203,191.536236,-0.877286596
487,50,494103808,31210,754.5217285,142.2827454,108.4461875,217.1898692,0.14695914
487,50,494103808,31258,316.9169617,137.4418945,119.6064324,193.0611483,0.094583079
487,50,494103808,31259,797.8990479,199.6393738,125.9913785,203.6973421,-1.864603199
487,50,494103808,31226,330.369873,259.6365662,133.3712979,191.5324677,-1.51681355
488,50,597701632,31360,344.2174683,337.1513672,132.7383383,191.9840699,-2.212019814
488,50,597701632,31331,740.8476563,171.842041,108.6032045,215.6579746,-1.555169305
488,50,597701632,31334,857.7496948,250.4388123,130.6926439,200.2470396,-2.361070433
488,50,597701632,31305,718.1488647,64.28825378,76.26773792,239.0617103,9.344532452
488,50,597701632,31338,155.8705597,173.2060394,123.5910146,190.1139802,-0.807601904
488,50,597701632,31307,740.9111328,96.38825989,102.0469161,221.1090607,3.191229602
488,50,597701632,31343,734.5635376,203.1740112,128.7585698,199.2936065,-1.604461374
488,50,597701632,31348,387.6747742,157.4706879,113.0597825,196.375458,-0.495071729
488,50,597701632,31351,582.1627808,178.4640808,21.35141963,249.4879308,-3.748048719
488,50,597701632,31295,380.9360962,250.4781952,124.0434,193.9571429,-2.485789389
488,50,597701632,31355,736.5933228,288.4020386,130.9901386,197.4927228,-2.646069888
488,50,597701632,31292,1111.743774,84.59360504,129.962199,209.3337211,0.633495445
488,50,597701632,31358,194.6703949,168.2356567,122.889485,190.7174568,-0.700386435
488,50,597701632,31327,552.119751,112.6288605,58.96035655,226.9689827,5.263318609
489,50,701312256,31416,1024.107422,341.2445068,134.2808829,198.0381504,-2.581640345
489,50,701312256,31431,396.4134216,221.8356628,123.4171126,194.6062449,-1.884576594
489,50,701312256,31373,1110.20874,183.5936432,131.6493093,204.7328166,-1.409556416
489,50,701312256,31429,441.0235291,10.23173523,92.42696335,204.3520256,9.225440514
490,50,805054464,31492,495.8228149,104.0755005,86.7888482,209.8201833,3.866440868
490,50,805054464,31496,932.1016235,330.8198853,132.8862003,197.9700079,-2.548058991
490,50,805054464,31436,830.0980225,119.8591309,120.7153338,208.9916898,0.40875407
490,50,805054464,31478,658.7221069,187.0649414,119.4505701,203.2911003,-1.53771448
490,50,805054464,31450,396.6192322,36.43083191,110.4040858,197.7176583,4.128808881
490,50,805054464,31451,941.361084,191.5735626,131.1206578,200.4882566,-1.305903559
490,50,805054464,31485,266.4913635,80.65694427,119.4439678,192.8257057,1.276455631
491,50,908671488,31520,923.7793579,201.9387665,129.0449949,202.1471531,-1.531294854
491,50,908671488,31585,179.7274323,145.0627899,120.7553752,191.4833618,-0.21519508
491,50,908671488,31554,399.7815552,98.67249298,93.15643136,201.531657,3.56148483
491,50,908671488,31523,841.4927368,176.9636688,124.916214,204.6136284,-1.172121236
491,50,908671488,31558,264.6061096,37.6253891,119.3405906,193.1036757,2.202273106
491,50,908671488,31559,764.7283936,291.6523438,129.021489,198.8558602,-2.640181312
491,50,908671488,31533,685.7346802,258.2234497,126.3162185,199.3808361,-2.476303436
491,50,908671488,31541,805.0787964,4.295797348,101.9859127,225.332435,9.273302211
491,50,908671488,31510,883.2277222,140.4544373,128.3215394,202.0718931,-0.510525726
491,50,908671488,31577,872.9261475,333.8861389,131.7204349,197.9747716,-2.59107464
491,50,908671488,31546,941.3515625,241.8961182,130.7338383,200.3290469,-1.905864264
491,50,908671488,31516,720.6504517,144.5051422,100.1666418,219.8195554,0.393936677
491,50,908671488,31517,760.9854736,21.83937454,97.8924283,225.1619856,8.894163396
491,50,908671488,31582,830.565918,71.40908813,120.945756,208.3534165,1.852820487
492,51,12410368,31627,712.5644531,222.401886,126.9233467,199.3173497,-1.738445931
492,51,12410368,31620,822.2822266,314.4768677,129.9757557,198.6367453,-2.59572342
492,51,12410368,31654,258.1846924,175.3129425,119.0359779,193.1603964,-0.826441574
492,51,12410368,31591,1071.611328,124.4113312,130.9225861,201.8831222,-0.43990253
492,51,12410368,31592,797.3814087,96.57662964,105.0753363,221.1777092,2.938569789
492,51,12410368,31623,792.5991211,63.55502319,104.8572485,221.0361078,4.839047256
492,51,12410368,31596,905.7357788,94.24464417,129.1660799,201.0348032,0.08241278
492,51,12410368,31597,403.491333,171.1446838,93.96907454,201.4799068,-0.771411821
492,51,12410368,31604,841.8995361,262.0092773,128.962669,199.9621239,-2.235843961
492,51,12410368,31640,1000.348633,325.0056458,131.4902093,199.5991531,-2.560452366
492,51,12410368,31636,865.611084,293.321991,129.475262,199.8565907,-2.548021015
492,51,12410368,31642,348.8493347,169.4608307,124.0542679,194.3203913,-0.742989799
492,51,12410368,31647,499.1924438,177.2609863,94.74987108,206.9568967,-1.231318795
493,51,116027136,31713,974.2584839,328.1263733,130.7977765,199.4470178,-2.512951688
493,51,116027136,31684,791.8912354,282.991272,129.0065616,198.7043148,-2.239012559
493,51,116027136,31655,724.3413696,180.3865814,104.8141194,215.689809,-1.63190414
493,51,116027136,31688,1087.39917,264.1174316,131.6876282,199.766263,-1.816122413
493,51,116027136,31708,770.3291626,48.77441025,103.393983,220.1820689,5.730633203
493,51,116027136,31677,825.074646,136.5232391,105.8524161,221.799537,0.649205227
493,51,116027136,31679,694.8116455,166.5560303,85.07319829,227.2810091,-0.820668619
494,51,219641600,31776,333.6256714,197.7723083,123.9613576,194.543141,-1.204777318
494,51,219641600,31746,907.060791,80.820961,122.6024858,207.6814763,1.09082248
494,51,219641600,31750,265.5296021,178.8043976,117.5228693,193.8689036,-0.991676409
494,51,219641600,31782,464.4416504,291.2806396,123.8342038,196.4286826,-2.712769364
494,51,219641600,31763,296.3408508,235.5360718,123.9358992,194.0423887,-1.696767949
494,51,219641600,31732,897.7039795,145.3410492,121.7844686,208.2818128,-0.433172254
494,51,219641600,31770,530.3955078,203.2520905,97.12141634,207.7165156,-2.677458662
494,51,219641600,31740,1069.957764,191.5331268,129.3571985,202.5442621,-1.278719685
494,51,219641600,31741,467.4996643,174.881073,102.3642374,202.8070902,-1.006054253
495,51,323384832,31813,771.4048462,308.3546753,128.3171936,198.405622,-2.317974666
495,51,323384832,31815,946.5146484,115.976738,123.1764621,207.6162853,0.118095679
495,51,323384832,31819,856.7409058,75.17504883,116.6029358,211.6568888,2.076797169
495,51,323384832,31852,564.2786865,148.2907104,96.13667723,210.1321978,0.270999296
495,51,323384832,31791,952.1849365,159.7829742,123.5847765,207.2479073,-0.836431008
495,51,323384832,31856,525.6208496,70.23007965,64.41455255,219.7296651,9.261500937
495,51,323384832,31857,469.8513794,96.83351898,95.18565529,204.956027,3.149326483
495,51,323384832,31860,421.0146484,22.33499908,92.6099952,202.9389647,7.580369887
495,51,323384832,31864,263.5184326,112.250618,117.3089493,194.1313434,0.411961243
496,51,427122688,31923,620.4995728,215.8577881,108.4914766,207.038792,-2.865041011
496,51,427122688,31925,306.7077026,40.90702438,113.8656801,195.4735281,2.331964895
496,51,427122688,31886,836.1453247,177.0455017,119.7095117,207.2606902,-1.270348362
497,51,530757632,31968,899.7824097,153.1526337,120.3846504,208.1494048,-0.702909929
497,51,530757632,32035,285.5102234,155.7134247,123.1422004,194.7961985,-0.741700018
497,51,530757632,32004,480.6947937,267.7041931,120.0919895,198.0417712,-2.702724365
497,51,530757632,32037,841.4951782,3.784995079,100.1734575,226.1347522,8.506647147
497,51,530757632,31974,373.4518433,104.6281738,94.27846323,200.0904648,2.29996149
497,51,530757632,31943,374.9799194,142.814682,95.54824488,199.9383,0.295470263
497,51,530757632,31986,1046.77478,65.91815186,124.7966042,206.691571,0.708670285
497,51,530757632,32021,516.1192627,269.6500854,120.6415087,198.5184131,-2.718570773
497,51,530757632,32025,816.4102173,297.6460571,128.1341853,198.466316,-1.989397278
498,51,634353920,32098,130.3487396,47.11134338,118.799458,193.1126926,0.935779275
498,51,634353920,32104,246.7039642,69.0814743,115.9752017,194.6645175,1.025392335
498,51,634353920,32105,595.8272705,294.1001282,123.133405,198.8478852,-2.636717973
498,51,634353920,32088,367.8408508,42.97629547,93.47814893,200.0895317,5.371005779
498,51,634353920,32063,910.2049561,193.0888672,122.5522122,205.4684412,-1.408319254
498,51,634353920,32095,739.3753052,116.3030319,94.66915759,222.3403166,2.026160985
499,51,738095360,32128,787.706543,232.7616272,121.7184452,203.0419052,-2.028415081
499,51,738095360,32195,677.4990845,186.8010254,79.70321072,226.7501281,-2.728596481
499,51,738095360,32196,427.6642151,76.70709229,94.15416969,203.0050027,3.625985284
499,51,738095360,32203,751.6691284,212.4447327,120.4405104,203.2900418,-1.797231191
499,51,738095360,32204,389.2270508,12.28214455,91.01210139,201.6569617,7.363699465
499,51,738095360,32174,917.6361084,28.66359901,117.7304002,210.634553,2.622113492
499,51,738095360,32207,707.0144043,315.976593,124.3040148,199.6886004,-2.621381518
499,51,738095360,32179,698.1420288,217.6043091,117.9454781,203.7121772,-2.077008539
499,51,738095360,32206,649.9660034,320.6871948,124.0949028,199.0600198,-2.651843274
499,51,738095360,32152,1136.176636,102.3327408,124.8899113,206.9912953,0.008714348
499,51,738095360,32159,739.6199341,80.16022491,79.83026547,233.0151414,6.498943698
500,51,841860608,32289,889.0061035,52.55617905,104.8151279,223.144477,4.608645162
500,51,841860608,32290,454.8423157,50.84424973,94.46817119,204.4048236,4.83862119
500,51,841860608,32292,330.513916,114.988327,110.0343193,197.1763386,0.4037941
500,51,841860608,32294,329.3367615,60.29935074,104.5244422,197.7849223,2.592343688
500,51,841860608,32295,268.6138306,108.5949936,113.9582866,195.6432085,0.237814486
500,51,841860608,32272,327.757843,155.3265991,109.0584708,197.1512541,-0.673067943
500,51,841860608,32245,1004.957642,101.031929,121.158419,208.5795465,0.34729007
500,51,841860608,32246,1004.377747,135.4992676,121.6220784,207.9236892,-0.351154464
500,51,841860608,32283,761.0856934,279.1255798,121.437997,202.4338778,-2.705066888
500,51,841860608,32253,1110.009033,127.4689636,123.9387012,207.0738758,-0.332825753
501,51,945448704,32362,952.8422852,177.2433167,120.8835189,206.9110768,-1.13252722
501,51,945448704,32332,981.6469116,163.9156494,120.4755206,208.216337,-0.872078091
501,51,945448704,32325,900.3098145,84.49980927,104.6941698,223.551667,3.011806753
501,51,945448704,32326,432.3401184,132.8121338,93.56975957,203.5853728,0.642022732
502,52,49189888,32393,864.5471191,253.8601837,119.8710968,205.5005197,-2.463739042
502,52,49189888,32398,922.8599243,3.24268055,102.607811,226.8810676,7.479931553
502,52,49189888,32369,875.9914551,166.3969116,103.9481869,222.395278,-0.935330307
502,52,49189888,32371,790.0062866,142.0715332,115.5966447,207.4024025,-0.367471972
502,52,49189888,32374,796.871521,255.5453491,120.9792033,203.0322703,-2.235853101
502,52,49189888,32408,833.9145508,308.1564941,122.3923189,202.4044728,-2.683986182
502,52,49189888,32379,478.1305847,140.5314636,96.04060789,205.3326815,0.072169068
503,52,152936192,32513,735.486145,313.9110718,121.4483102,201.4628081,-2.713078714
503,52,152936192,32514,641.0470581,154.3425598,23.12230464,253.6523065,0.808833561
503,52,152936192,32484,931.9368896,225.0948639,120.5561031,205.8128137,-1.851152134
503,52,152936192,32454,1145.711304,97.46481323,122.3798457,207.9837039,0.090587411
503,52,152936192,32487,1052.715576,217.5327301,123.4522657,204.2158049,-1.491814672
503,52,152936192,32461,1046.312134,81.2153244,120.0493551,209.3063477,0.638698983
503,52,152936192,32468,866.5671997,223.2492218,121.0014676,203.9816797,-1.737331502
503,52,152936192,32439,954.0649414,105.4580307,105.4707937,225.2242661,1.93054466
503,52,152936192,32509,666.3721924,297.2209778,120.0312742,201.350424,-2.746664658
